,A4,A35,A58,A63,A89,A94,A36,A42,A47,A59,A75,A98,A40,A51,A57,A2,A28,A85,A95,A7,A12,A13,A31,A50,A53,A96,A22,A44,A46,A64,A99,A17,A21,A41,A72,A88,A92,A15,A16,A23,A70,A8,A20,A49,A71,A78,A87,A100,A55,A62,A68,A5,A24,A27,A48,A74,A77,A82
A71,0.882156,0.770098,0.761101,0.749712,0.728686,0.910247,0.531411,0.686889,0.692826,0.848178,0.859936,0.974531,0.607809,0.909963,0.524931,0.770866,0.978801,0.810347,0.954688,0.426566,0.432696,0.169493,0.285159,0.494565,0.392532,0.182756,0.559155,0.606849,0.467566,0.799193,0.504221,0.644653,0.482302,0.599659,0.718353,0.731449,0.571703,0.924915,0.881696,0.864336,0.922246,0.216983,0.404082,0.700809,0.000000,0.292771,0.646789,0.533542,0.920260,0.730484,0.848125,0.818553,0.795476,0.788184,0.717344,0.671506,0.606597,0.630462
A78,0.675509,0.693895,0.379907,0.573248,0.631887,0.703065,0.505758,0.490814,0.646990,0.588558,0.684142,0.672960,0.434489,0.627820,0.711729,0.501461,0.559648,0.594437,0.441153,0.693844,0.608110,0.497931,0.587336,0.358694,0.794535,0.472173,0.610909,0.533855,0.542086,0.552458,0.545698,0.366997,0.390094,0.411567,0.297734,0.539225,0.345613,0.745798,0.661946,0.708569,0.657698,0.601433,0.425112,0.525572,0.292771,0.000000,0.574099,0.629776,0.573687,0.614696,0.574592,0.566391,0.535697,0.606567,0.437367,0.689664,0.623803,0.589155
A87,0.880892,0.335725,0.774553,0.559745,0.565479,0.548226,0.710840,0.834375,0.681054,0.741985,0.697638,0.676394,0.405813,0.712311,0.537875,0.920591,0.512835,0.653656,0.705390,0.783200,0.653889,0.740568,0.758290,0.771355,0.472908,0.768865,0.855835,0.585551,0.444688,0.662074,0.743946,0.713631,0.777667,0.683776,0.602595,0.441446,0.630788,0.467026,0.518464,0.615385,0.559642,0.610407,0.629060,0.339198,0.646789,0.574099,0.000000,0.062106,0.520167,0.588507,0.609127,0.541669,0.644339,0.531245,0.488377,0.472881,0.639697,0.521934
A100,0.568692,0.666831,0.506416,0.693634,0.823172,0.609374,0.845043,0.864170,0.665974,0.767799,0.584002,0.751777,0.808458,0.702839,0.525887,0.571891,0.633180,0.619777,0.839391,0.650876,0.791920,0.772215,0.578696,0.751271,0.555999,0.716757,0.464920,0.754119,0.779759,0.722089,0.602072,0.705358,0.547239,0.649531,0.598172,0.555029,0.937293,0.809840,0.669900,0.882272,0.780835,0.534447,0.667547,0.458405,0.533542,0.629776,0.062106,0.000000,0.627620,0.783571,0.761962,0.650367,0.512816,0.662937,0.418598,0.670739,0.863212,0.502333
A55,0.651469,0.531539,0.721203,0.737403,0.544173,0.450003,0.851608,0.704567,0.796211,0.615798,0.594363,0.666052,0.702663,0.882227,0.578879,0.761954,0.873809,0.552019,0.749843,0.569150,0.859669,0.727980,0.697241,0.590452,0.677207,0.676885,0.923506,0.614443,0.678549,0.479765,0.548915,0.614043,0.929368,0.601982,0.826895,0.592563,0.725421,0.585982,0.656833,0.647126,0.646568,0.573767,0.817354,0.684356,0.920260,0.573687,0.520167,0.627620,0.000000,0.274775,0.091351,0.163896,0.260148,0.485863,0.364145,0.592517,0.288243,0.222853
A62,0.727567,0.476473,0.609989,0.667329,0.768867,0.651997,0.752178,0.752421,0.663359,0.521442,0.598773,0.705280,0.776688,0.851413,0.307402,0.872895,0.593318,0.790711,0.631826,0.695859,0.638068,0.757108,0.680938,0.626301,0.799040,0.671425,0.844003,0.352728,0.500231,0.639959,0.596143,0.531756,0.766293,0.643291,0.704268,0.457903,0.805591,0.604765,0.780088,0.751581,0.552381,0.573375,0.714618,0.695014,0.730484,0.614696,0.588507,0.783571,0.274775,0.000000,0.263711,0.215853,0.180105,0.240352,0.363168,0.235265,0.365718,0.293875
A68,0.849218,0.287766,0.911978,0.748427,0.785498,0.811823,0.799503,0.787315,0.759780,0.774905,0.753843,0.701983,0.826756,0.609864,0.427217,0.840787,0.695649,0.784976,0.709548,0.805692,0.823811,0.778701,0.703390,0.840201,0.818621,0.752344,0.795160,0.620073,0.820372,0.791013,0.416048,0.673726,0.689125,0.550754,0.680599,0.715617,0.640051,0.715709,0.683520,0.684006,0.617470,0.743747,0.725159,0.732088,0.848125,0.574592,0.609127,0.761962,0.091351,0.263711,0.000000,0.583467,0.328936,0.358942,0.604710,0.348765,0.319168,0.196354
A5,0.835772,0.710838,0.751864,0.645082,0.473166,0.664074,0.821832,0.691196,0.886623,0.697378,0.668878,0.628647,0.710741,0.731890,0.736786,0.675958,0.799083,0.698020,0.880503,0.655449,0.667845,0.633798,0.792029,0.543600,0.589767,0.745881,0.779208,0.412712,0.958887,0.478163,0.457122,0.733610,0.822565,0.626482,0.861031,0.434307,0.690323,0.510836,0.707430,0.618852,0.831399,0.576866,0.847161,0.662175,0.818553,0.566391,0.541669,0.650367,0.163896,0.215853,0.583467,0.000000,0.115944,0.423900,0.080232,0.115608,0.170412,0.279342
A24,0.750880,0.446220,0.657827,0.888624,0.714256,0.592906,0.813498,0.771344,0.862690,0.763450,0.584213,0.795098,0.643532,0.737726,0.311318,0.830756,0.746795,0.662964,0.936773,0.437241,0.733288,0.833749,0.750140,0.654822,0.846173,0.661702,0.602428,0.449410,0.689070,0.571645,0.499075,0.657506,0.457364,0.622342,0.620088,0.385180,0.730441,0.775983,0.784009,0.604561,0.418956,0.837918,0.759265,0.688709,0.795476,0.535697,0.644339,0.512816,0.260148,0.180105,0.328936,0.115944,0.000000,0.292894,0.103080,0.260465,0.239611,0.206744
A27,0.876980,0.345982,0.744606,0.740284,0.880055,0.628849,0.786294,0.769527,0.581057,0.894427,0.705969,0.507435,0.911413,0.807341,0.610431,0.943657,0.570406,0.884513,0.791159,0.774474,0.733441,0.698934,0.716153,0.642970,0.873764,0.692289,0.761281,0.635542,0.707870,0.588230,0.520640,0.734288,0.585385,0.577565,0.503959,0.606357,0.697188,0.731458,0.667597,0.764421,0.621140,0.793509,0.880890,0.413663,0.788184,0.606567,0.531245,0.662937,0.485863,0.240352,0.358942,0.423900,0.292894,0.000000,0.440147,0.109979,0.234449,0.271957
A48,0.811137,0.802516,0.687460,0.736524,0.801970,0.705099,0.754560,0.801522,0.579163,0.961036,0.971340,0.636569,0.956670,0.896540,0.866713,0.826597,0.786981,0.626895,0.785438,0.607674,0.769413,0.798783,0.567721,0.624778,0.769123,0.687584,0.721005,0.478285,0.694221,0.763345,0.475245,0.653898,0.708978,0.627565,0.764544,0.607377,0.768980,0.622228,0.692274,0.778698,0.609916,0.791059,0.533223,0.805663,0.717344,0.437367,0.488377,0.418598,0.364145,0.363168,0.604710,0.080232,0.103080,0.440147,0.000000,0.467154,0.206838,0.241182
A74,0.658665,0.595477,0.714478,0.553121,0.586297,0.723686,0.461259,0.885073,0.849487,0.594076,0.760606,0.718575,0.814935,0.755329,0.564411,0.995182,0.708224,0.813872,0.746841,0.653955,0.748199,0.667895,0.584780,0.627223,0.809872,0.490115,0.680251,0.375828,0.719289,0.398772,0.402047,0.677798,0.874582,0.752503,0.633699,0.271209,0.565240,0.575743,0.657375,0.643296,0.533825,0.529249,0.805706,0.744000,0.671506,0.689664,0.472881,0.670739,0.592517,0.235265,0.348765,0.115608,0.260465,0.109979,0.467154,0.000000,0.218309,0.471227
A77,0.578889,0.446118,0.737151,0.742616,0.809467,0.707416,0.756820,0.735176,0.721337,0.578065,0.669894,0.605346,0.734445,0.721198,0.698905,0.962177,0.627151,0.804671,0.788374,0.613568,0.536691,0.675950,0.598613,0.594375,0.734847,0.565866,0.363556,0.312107,0.574168,0.690339,0.412503,0.642671,0.666097,0.773197,0.774058,0.398404,0.671598,0.793984,0.861103,0.724974,0.571126,0.275757,0.775968,0.770128,0.606597,0.623803,0.639697,0.863212,0.288243,0.365718,0.319168,0.170412,0.239611,0.234449,0.206838,0.218309,0.000000,0.089119
A82,0.775862,0.275600,0.610313,0.730819,0.436432,0.782909,0.709098,0.709448,0.875010,0.616553,0.735743,0.742940,0.870310,0.778393,0.923106,0.871101,0.796783,0.529099,0.804969,0.730071,0.437236,0.617328,0.647555,0.853672,0.771296,0.664360,0.861528,0.297604,0.682796,0.776137,0.260359,0.520914,0.774510,0.684056,0.741812,0.551666,0.633582,0.707816,0.605771,0.594141,0.508124,0.699791,0.617110,0.507769,0.630462,0.589155,0.521934,0.502333,0.222853,0.293875,0.196354,0.279342,0.206744,0.271957,0.241182,0.471227,0.089119,0.000000
